Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
586,0.018782968,-0.12892397,-0.14707205,-0.35767728,0.1364077,0.22054859,0.024361173,0.08432778,-1.0267128,-0.07593992,-0.392282,-0.011222708,-0.2708271,0.11002786,-0.37047464,0.25778213,0.8464244,1.677874,0.006323716,-0.013435672,-0.1462414,-0.25490782,0.11694406,1.0207132,1.6718073,0.010041495,-0.0060609183,-2.3749204,0.2890283,0.444499,2.4709516,0.31509027,2.7743845,-0.00047651527,-0.7523652,2.1635163,2.2889094,-0.40983582,-1.0502801,0.96181864,2.904163,0.08903381,3.3937776,-4.3632,-0.00981353,-0.048407327,-0.05741275,-0.4893541,1.2702969,-5.3143187,-1.904896,0.023623947,0.09593508,-0.0030442479
587,-0.0055348054,-0.12533666,-0.14300478,-0.33206737,0.13849701,0.2467383,0.02338755,0.07739933,-1.0018989,-0.052299555,-0.39687812,-0.02092259,-0.26048297,0.12832151,-0.37051296,0.2764046,0.83250326,1.6780314,0.006111185,-0.012969156,-0.15448458,-0.24545221,0.06276044,1.0141232,1.6720606,0.010264079,-0.0060462304,-2.5180922,0.30773616,0.32358164,2.7852035,-0.4871741,2.5260384,-0.055572163,-0.6475297,2.6945746,2.4142363,-0.4683401,-1.0083063,1.0337063,1.1672326,-0.06786721,0.9455244,0.44894436,0.02540582,-0.009763842,0.08846707,-1.0618697,0.72165895,-5.4719048,0.14122142,0.024814613,-0.011252639,0.002184817
588,-0.03133188,-0.12099165,-0.13946365,-0.30547664,0.13851486,0.26958156,0.021597961,0.07199516,-0.97239316,-0.027174726,-0.4031913,-0.029344063,-0.2496612,0.13382654,-0.37498662,0.27730098,0.8616938,1.6782986,0.00613429,-0.011835905,-0.16982467,-0.24344268,0.017251594,1.0337982,1.6723441,0.009578487,-0.005869928,-2.6577182,0.50913036,0.34321955,2.6048388,0.22874613,2.1088219,-0.23907067,-0.44163764,3.1048384,2.5706198,-0.7587572,-0.73079985,1.0803049,0.20302927,-0.6862639,-0.40077704,4.4186697,0.025563894,0.0071627623,0.11783311,-1.8425989,-0.11872951,-3.975074,3.093739,0.029194871,-0.09052499,0.022134395
589,-0.05724142,-0.11605813,-0.13669251,-0.279014,0.13974044,0.2901547,0.019577984,0.06879194,-0.93861574,-0.001137638,-0.40927663,-0.0365352,-0.23711194,0.12701796,-0.3756577,0.24524346,0.90575576,1.6786214,0.00633653,-0.011233993,-0.1800462,-0.24799645,-0.007830666,1.0458258,1.6725765,0.008568302,-0.0062597683,-2.5640583,0.4492302,0.22859606,2.7051702,-0.10939773,2.0080702,-0.14914404,-0.2598286,3.5617015,2.6307855,-0.5179237,-0.74531734,1.3547151,-1.2210697,0.3184589,-4.819375,4.390575,0.032162733,0.023207236,0.032089215,-0.5324089,-0.67693645,-1.649967,0.050543744,0.020981444,-0.101605,-0.062756486
590,-0.08102042,-0.11044484,-0.1345587,-0.25337467,0.14224209,0.31044602,0.017175177,0.06744915,-0.9010952,0.026299315,-0.41260782,-0.042554002,-0.22301288,0.11015213,-0.36942455,0.18599889,0.9476922,1.6786183,0.006382191,-0.011232991,-0.1851456,-0.25207147,-0.03155038,1.0421214,1.6727499,0.0077948044,-0.006791024,-2.218919,0.66049576,0.18223009,2.4800184,0.41976258,2.094241,-0.3218016,-0.0393592,3.8556662,2.8458714,-0.1634105,-0.47135738,1.4469361,-1.9846063,0.7993445,-6.556741,4.07711,-0.015810702,-0.005004199,-0.014273318,-0.49448663,-0.23469152,-2.8092377,-0.64400715,0.014785804,-0.064929634,-0.046814814
591,-0.102106325,-0.10373268,-0.13390756,-0.22844318,0.14346151,0.3311616,0.0139695965,0.067924276,-0.86024636,0.055849347,-0.41240788,-0.046610687,-0.20856903,0.08590282,-0.35785288,0.114387214,0.99089164,1.6784307,0.006067939,-0.011340901,-0.18972683,-0.25185224,-0.06385201,1.0313531,1.6729403,0.007195765,-0.007236624,-2.074519,0.65096223,-0.022653488,2.4897735,-0.04830324,1.9957106,-0.29551664,0.09361165,4.269945,2.998942,0.09586251,-0.3898252,1.4314082,-2.6882856,1.3986517,-7.4920216,4.47234,-0.020012263,-0.042639438,-0.009303977,-0.43576112,0.17240286,-3.4941854,-1.3341972,0.020057652,-0.05645762,-0.041670907
592,-0.122928016,-0.09604709,-0.13314769,-0.20567687,0.1473893,0.34838235,0.009981322,0.06944548,-0.81501085,0.086258,-0.41240776,-0.048728548,-0.19659457,0.068354644,-0.35344064,0.079381384,1.035831,1.6782534,0.0051985304,-0.011236772,-0.19966574,-0.24446535,-0.1093278,1.0243877,1.6731675,0.006566942,-0.007495353,-2.0655239,0.8251535,0.13189538,2.1377466,0.6047537,1.5591701,-0.4510956,0.18178324,4.694046,3.0486228,-0.04474455,-0.11575452,1.0528644,-1.2096989,-0.1445087,-1.1722785,4.5095706,-0.013271567,-0.10042698,0.01954531,-1.3410743,1.0908123,-5.1601977,-0.295223,0.022321573,-0.06477601,-0.018866634
593,-0.141619,-0.088214725,-0.13177343,-0.18598601,0.15136929,0.36303362,0.0054529035,0.071066454,-0.76527524,0.11636239,-0.4113475,-0.049596153,-0.18740425,0.06722956,-0.36397663,0.10230957,1.0672278,1.6782682,0.004307164,-0.011452529,-0.21733558,-0.23812856,-0.13857622,1.0245527,1.6732373,0.0054464694,-0.00778098,-1.7162352,0.74072355,0.14234321,1.8416,0.23724753,1.4044985,-0.4482583,0.13978682,5.178276,2.9612203,0.21399097,-0.082474925,0.8408765,0.5687615,-1.607809,4.363281,2.3268106,0.010451927,-0.07791799,-0.037523255,-2.063766,0.364418,-1.539107,0.20089024,0.0011036707,-0.12703751,-0.031829108
594,-0.1576626,-0.079815075,-0.12925941,-0.16972996,0.15816444,0.37527725,0.00019047117,0.073192775,-0.71012264,0.1448509,-0.40851256,-0.048943203,-0.1788573,0.07666885,-0.3777342,0.13545954,1.0742418,1.6784406,0.0043827095,-0.012137984,-0.24068648,-0.24086079,-0.1291173,1.0269763,1.6732638,0.0043111737,-0.008120782,-1.6038185,0.9092797,0.26062816,1.5437342,0.87312037,1.0719407,-0.5639311,0.28690368,5.7428846,2.7652237,0.2904412,0.17784168,0.8222441,1.1737736,-1.2408657,2.6858547,-0.30914336,0.019334046,0.044548683,-0.07841138,-2.521506,-0.65466225,2.4609613,0.2758449,0.0048382836,-0.10103793,-0.033582184
595,-0.17554364,-0.07088696,-0.1258884,-0.15502195,0.16397595,0.3812716,-0.006104224,0.07529751,-0.6494433,0.17131403,-0.4085847,-0.046224933,-0.1715906,0.0998216,-0.39830095,0.17574966,1.0668113,1.6786577,0.0050651846,-0.012273443,-0.27363348,-0.24028139,-0.11819064,1.0404912,1.6735331,0.003937514,-0.008036434,-1.8927687,0.82843256,0.4357982,1.4141083,0.3296953,0.26856902,-0.663879,0.08886633,6.293832,2.5427241,-0.20423737,0.26692826,0.73842853,3.040219,-2.5661886,4.833775,-0.98461694,0.022931041,0.07822001,0.016427774,-3.7702756,0.50702137,0.28247255,1.9856794,0.035128232,-0.008647008,0.025658306
596,-0.19204286,-0.061801214,-0.118950166,-0.14354895,0.1725055,0.38350698,-0.014123435,0.07550017,-0.58427155,0.19454148,-0.40957105,-0.04285409,-0.16265246,0.124498375,-0.41800877,0.20261739,1.0638063,1.6788849,0.005832848,-0.01177147,-0.3119083,-0.22815156,-0.13215038,1.0574971,1.6737639,0.004181486,-0.007809655,-1.3567121,0.9962048,0.82054454,0.95487,1.1120399,0.35443577,-0.91824055,0.0066004717,6.6012383,2.1969688,0.10686487,0.4325772,0.9911177,2.0857553,-1.6226645,1.361386,0.09607271,0.020625347,0.07112564,0.06286624,-3.8644753,1.6649628,-2.4018807,1.4864337,0.0158822,0.03667338,0.0204999
597,-0.20405672,-0.05330411,-0.11134842,-0.13529861,0.18163821,0.38677287,-0.022342581,0.07467348,-0.51710165,0.21413009,-0.40769678,-0.040305223,-0.15241998,0.13970427,-0.42609882,0.19875601,1.0737389,1.6787478,0.006102352,-0.010777053,-0.3461463,-0.21743394,-0.15341789,1.0660441,1.6740175,0.0047156713,-0.0075601223,-1.1618894,0.78960764,0.7856393,0.7075086,1.1166736,0.26070073,-0.7649218,-0.112825476,6.733812,1.8167714,0.1832234,0.16289122,1.0202618,1.1931418,-0.28795794,-1.4296314,1.5266246,-0.029881092,0.0044641336,0.111482345,-3.1392343,0.68326366,-1.9836807,0.4548136,0.02907327,0.05922415,0.02692741
598,-0.21588086,-0.046192996,-0.104309976,-0.12881245,0.1917055,0.388915,-0.028954402,0.07351455,-0.4518015,0.23125854,-0.4059804,-0.03946528,-0.14156173,0.1475735,-0.4234471,0.16990866,1.0941823,1.6783682,0.0059643853,-0.009798325,-0.3749014,-0.22491105,-0.14634168,1.0731701,1.6743124,0.0047383797,-0.007098817,-1.2262126,0.70912987,0.66408515,0.61832523,1.0314717,0.19268022,-0.62172794,-0.0948777,6.3135996,1.6843861,0.15298778,0.08891114,1.1281903,0.55006874,0.6020727,-3.750146,2.368774,-0.041343264,-0.022965677,0.08788718,-2.7043226,-1.638047,2.3472612,0.87756854,0.030452792,-0.0203584,0.053319987
599,-0.22675996,-0.03695871,-0.096083775,-0.12373679,0.20373547,0.39277816,-0.037000246,0.07320302,-0.39425403,0.2491538,-0.40278584,-0.034844916,-0.12783521,0.15821402,-0.42905584,0.15303876,1.1155301,1.6778487,0.005469313,-0.009338728,-0.3933758,-0.2367516,-0.12128185,1.0640215,1.6745397,0.0044330186,-0.0068648923,-0.97837687,0.93552643,0.7457346,0.5212139,0.73285246,0.561506,-0.83192295,-0.03961824,5.354811,1.8528785,0.4797799,0.60167724,1.5246114,1.3579519,-1.2942603,-0.4577946,1.9925503,-0.053755954,-0.057812467,0.02624235,-1.3220811,-0.9003361,2.6223054,-2.008235,0.018631894,-0.034157977,0.011459551
600,-0.23823467,-0.02679154,-0.088422924,-0.11916728,0.21652296,0.3983815,-0.044753194,0.07317995,-0.34684405,0.26499003,-0.39890754,-0.028192554,-0.11443102,0.17426641,-0.44314325,0.16399427,1.1349624,1.6772996,0.0045561977,-0.0090715755,-0.4110074,-0.24407248,-0.11014073,1.0639737,1.6748309,0.0043889126,-0.0060839057,-1.2234963,1.0554917,0.75773925,0.40836707,1.536703,0.6077326,-0.72840554,-0.0005898805,4.2775474,1.2927649,0.35793507,0.6987825,1.2322217,1.7438725,-1.4607121,2.0282369,1.9223859,-0.052744616,-0.101733275,0.026207,-2.02921,-0.6486304,0.19172826,1.2392199,0.031786148,0.007779566,0.10314402
601,-0.25003773,-0.017848998,-0.081386715,-0.11585949,0.22867939,0.40575048,-0.05050124,0.07152026,-0.31078163,0.26312125,-0.3947832,-0.021971025,-0.10064152,0.19051386,-0.45630485,0.1761335,1.1557211,1.6770577,0.004315007,-0.008818107,-0.4245781,-0.2509518,-0.10898733,1.066161,1.6752857,0.0044488315,-0.0056759613,-1.2183762,0.83093995,0.8120809,0.20832388,1.554815,0.72676724,-0.4843921,-0.24866149,3.1985095,-1.4311553,0.35927197,0.5875997,1.4606519,1.5706362,-1.2201933,0.72199,2.1436713,-0.011014254,0.010640847,0.02373956,-0.90628386,-0.7208249,0.06108488,-0.41835338,0.050266888,0.0046796636,0.012669701
602,-0.26128632,-0.01132959,-0.07249862,-0.115394786,0.2425139,0.4136693,-0.054017287,0.06775163,-0.28464812,0.24319433,-0.39078996,-0.016343132,-0.081962496,0.1986815,-0.4736738,0.17923297,1.1976763,1.677253,0.0044546993,-0.008381092,-0.41748014,-0.26088506,-0.08714017,1.0311373,1.6755643,0.00413264,-0.006139006,-1.08612,0.54639345,0.9781741,-0.093382396,1.3962028,0.780473,-0.27517644,-0.43739647,2.266294,-2.1277618,0.37811267,0.55016446,2.1282306,0.37767068,-2.067935,0.07149928,5.4541016,0.032153603,0.014879979,0.048855223,1.7426298,-1.1316273,3.500925,-5.419803,0.018384537,-0.044984397,-0.0677328
603,-0.27278885,-0.0071637067,-0.063264444,-0.11702527,0.25840467,0.42114642,-0.054497097,0.06364416,-0.2657833,0.22135057,-0.38722894,-0.012574894,-0.061234385,0.1989264,-0.48636463,0.167376,1.2456744,1.6777304,0.0046815234,-0.0085537415,-0.39981282,-0.26660794,-0.073212504,0.98422676,1.675606,0.004335838,-0.0061554257,-1.1377181,0.25886974,0.705175,-0.06787044,0.9682874,0.8217982,0.14077117,-0.43230322,1.6594056,-2.1766217,0.44553375,0.21313913,2.0336366,-0.22846638,-0.7612359,-1.9390997,4.4094114,0.05257908,0.02423898,-0.045661807,1.7611947,-0.24707817,0.052795935,-4.2142806,-0.0034264573,0.04636824,0.027086211
604,-0.28574347,-0.0038148777,-0.056503683,-0.11737996,0.27369523,0.42869666,-0.052190427,0.060278106,-0.2510139,0.19996251,-0.38305116,-0.01026244,-0.044013664,0.20157738,-0.4858251,0.14868654,1.2775751,1.6783873,0.00486373,-0.009242095,-0.38641447,-0.2699329,-0.07846914,0.95567113,1.6755037,0.004710882,-0.0057924525,-1.3992105,0.3833562,0.6266603,0.037000004,1.7601385,0.71691686,0.28559732,-0.29143068,1.4093144,-2.108988,0.42372534,0.24397524,1.5240223,0.56292194,0.5840295,-1.8341966,2.4455733,0.06969302,0.014862509,-0.07572309,1.0760952,-0.39605463,-0.878097,-1.9996483,-0.013401631,0.032043997,0.037738845
605,-0.29846734,-0.0011461154,-0.05105173,-0.115254246,0.28485382,0.43697885,-0.048194136,0.05631913,-0.23671064,0.17359325,-0.3756468,-0.008827199,-0.03039466,0.22021425,-0.48531586,0.16053043,1.2764443,1.6786367,0.0046818242,-0.010395965,-0.37360165,-0.27290097,-0.08930628,0.92527616,1.6754079,0.0048005185,-0.0060182437,-1.1184084,0.058289137,0.4478833,0.34236926,0.2909068,0.92389655,0.5555641,-0.51207334,1.4800097,-3.1233141,1.0037519,-0.05963534,1.2820375,2.6374564,-0.24445641,3.0103996,-1.7133119,0.0058559095,-0.029544078,-0.12663989,1.3963215,-0.25976372,-1.2208155,-3.680582,-0.0074954936,-0.0022162253,-0.04778703
606,-0.31390867,-0.00040491778,-0.045277342,-0.10863279,0.29074177,0.4425274,-0.042392414,0.051713705,-0.22088072,0.14062299,-0.36815354,-0.008459295,-0.016111257,0.23350608,-0.48364502,0.1579733,1.2908349,1.679316,0.005156332,-0.0104934955,-0.3595857,-0.267866,-0.104309075,0.8877234,1.6753945,0.004310194,-0.006365679,-2.0167677,-0.003337712,0.63855946,1.1117464,0.49203458,0.22153659,0.67071027,-0.46332732,1.6551664,-3.348178,0.48987213,0.011833606,1.4830639,0.5771846,0.42214397,-2.2244048,3.3939614,0.09168143,0.077414945,0.03945709,1.3852789,0.9764075,-1.6785848,-3.7488732,0.0007691677,-0.06960923,-0.027716676
607,-0.33806735,-0.0014254621,-0.038817983,-0.09282828,0.29290798,0.44260633,-0.034463014,0.04673611,-0.2049974,0.1075225,-0.36465994,-0.01002909,-0.0011910892,0.24061555,-0.4825877,0.13278383,1.312508,1.6793867,0.005893885,-0.010348725,-0.35768133,-0.26011756,-0.12711933,0.88476247,1.6751939,0.0037905232,-0.0057379617,-2.4550111,-0.15593678,0.70614207,1.713412,0.062545784,0.003955973,0.8170052,-0.5706065,1.4847414,-3.2354143,0.38426626,-0.25832474,1.5595767,0.7712411,-0.11810738,-2.7103977,1.3668566,-0.031131638,0.069023475,0.003791126,-0.5480619,0.65800697,-2.6059346,1.8147513,-0.029593578,-0.041874778,0.09731945
608,-0.3582988,-0.00366985,-0.030514726,-0.076206446,0.29107457,0.44578353,-0.0265495,0.04012694,-0.19189359,0.07638643,-0.3556699,-0.013635292,0.017381405,0.24327484,-0.48307693,0.10363399,1.3100572,1.6792192,0.0060669044,-0.010517888,-0.35709503,-0.25525466,-0.13463114,0.88833046,1.6747674,0.0030843506,-0.0053554527,-1.7388757,-0.2703907,0.89550996,1.5833832,-0.33590698,0.4994125,0.78090173,-0.6901093,1.1826049,-3.0224547,1.2132727,-0.43170485,2.0351627,-0.06665143,-0.012001205,-3.0238938,-1.2739131,-0.009691211,-0.007039816,-0.024010224,0.420687,0.3975216,0.34029904,-0.5328342,-0.045751322,-0.07979311,0.012430819
609,-0.37669322,-0.006450073,-0.021074349,-0.062315006,0.28596956,0.44836336,-0.018950732,0.033658322,-0.1832733,0.04929956,-0.3462146,-0.018067464,0.038700256,0.2462898,-0.48916435,0.073753305,1.2905558,1.6789038,0.006287232,-0.010376348,-0.3536016,-0.24605043,-0.14746076,0.8923107,1.6746917,0.002888687,-0.0048630587,-1.9384652,-0.27167523,0.92476976,1.2570672,-0.5984653,0.09951593,0.7782226,-0.5891503,0.5838342,-2.4436617,0.7434579,-0.44125295,2.1428556,0.5426102,-0.9970878,-2.9730117,-2.3960137,-0.040006306,0.034560286,0.031682186,0.31693912,1.2372094,-2.2515168,0.9849451,0.00855399,0.0066280654,0.0628539
610,-0.39550573,-0.009309834,-0.013207959,-0.05139159,0.27921382,0.449375,-0.009994304,0.028462378,-0.18150005,0.029177006,-0.3383546,-0.022920156,0.058968343,0.25328794,-0.4972769,0.043116603,1.2550956,1.6786913,0.006384394,-0.010159686,-0.3453565,-0.23752289,-0.1486651,0.890094,1.674644,0.0025160606,-0.0047647813,-1.8585497,-0.2853077,0.6977376,0.99039024,-0.72109,0.08335368,0.9654173,-0.48511404,-0.06851651,-1.6921557,0.80240697,-0.5053711,1.9452578,0.8046406,-0.69666797,-3.1188273,-4.2747884,-0.0119548105,-0.002104825,0.01774915,1.1274143,0.63305944,1.1526803,-0.96050334,-0.0090956,-0.053838667,-0.012561179
611,-0.41526988,-0.012311828,-0.007423495,-0.04224007,0.27172682,0.44806403,0.00042269667,0.022349544,-0.18398413,0.016024534,-0.3312002,-0.028909346,0.07610012,0.26071995,-0.5093606,0.027272312,1.2209038,1.678568,0.005785739,-0.009450696,-0.33778784,-0.23673302,-0.12711495,0.8827512,1.6744548,0.0023463322,-0.0048305728,-2.0616968,-0.291627,0.5545294,0.84522027,-0.78219515,-0.33942255,1.0228279,-0.76738596,-0.29284665,-1.0977627,0.6308586,-0.63757604,1.6233958,0.68779635,-1.5325538,-0.6219721,-2.8534997,-0.01170545,-0.081816375,0.09187025,0.5245494,-0.26050985,2.7615035,-0.5916178,-0.02199924,0.0014312157,-0.0037459796
612,-0.4359633,-0.015049973,-0.0021175009,-0.03488378,0.26340014,0.44199747,0.009965173,0.012648481,-0.18604843,0.0069510657,-0.32448924,-0.03634493,0.09183433,0.258939,-0.52512306,0.026001459,1.2047615,1.6784742,0.0047925143,-0.008620467,-0.33763358,-0.23964493,-0.10836977,0.8800656,1.6740756,0.0028294937,-0.004763663,-2.0918715,-0.25360832,0.53867024,0.6337657,-0.8711444,-0.84791946,0.8775236,-1.0865848,-0.09862636,-0.81506836,0.6551289,-0.8026055,1.5665828,-0.7340718,-1.6018872,0.19038782,-0.8134532,-0.008147357,-0.103305526,0.07522063,-0.31039515,-0.322987,1.3272291,-0.0661108,-0.0443861,0.06692274,0.01071824
613,-0.45631084,-0.017345859,0.0026587183,-0.030564448,0.2541837,0.4307656,0.018141393,0.0012956519,-0.18554536,-0.00046109123,-0.31748736,-0.045707073,0.107079335,0.24362199,-0.5390049,0.035757605,1.2054727,1.6784966,0.0036027622,-0.008092612,-0.33907402,-0.24500763,-0.09949933,0.8718838,1.673768,0.0034715713,-0.004777012,-1.9663306,-0.20428343,0.4221898,0.2974379,-0.9515378,-1.2525408,0.79138935,-1.1243422,0.11939134,-0.6820096,0.76384,-1.0167506,1.4746355,-2.055011,-1.2303015,1.4679184,0.6353919,0.0070952754,-0.121232316,0.04013236,-0.049939614,-0.68512267,0.61001307,-1.2793626,-0.023792798,0.06031624,-0.0058879172
614,-0.47492638,-0.01903074,0.006078885,-0.029605197,0.24409975,0.41665614,0.025911713,-0.009375795,-0.18380049,-0.006437012,-0.3089191,-0.05681495,0.12022043,0.22080383,-0.5502618,0.06238985,1.2138243,1.678744,0.0025966163,-0.00792723,-0.3372708,-0.25348598,-0.09706102,0.84689647,1.6738605,0.0039380444,-0.0051087304,-1.7907873,-0.15998466,0.26714703,-0.019307833,-1.0448301,-1.4920009,0.8006745,-1.0191623,0.1992219,-0.5486107,0.936622,-1.1967392,1.1839916,-2.4321144,-1.0275253,3.4049761,0.96494466,0.032545988,-0.08672122,0.0052712904,0.31096664,-0.96925414,0.005382312,-3.2512584,0.023831785,0.03839796,-0.042986944
615,-0.49292174,-0.020486282,0.007879448,-0.03146696,0.23294254,0.39971653,0.034432076,-0.018621407,-0.18188912,-0.011181049,-0.3001657,-0.069548726,0.12976243,0.1946422,-0.55166775,0.078223065,1.2260278,1.6793365,0.0027870724,-0.007876712,-0.33633503,-0.2608029,-0.10488065,0.81291234,1.6742268,0.0040480318,-0.0055092876,-1.8139461,-0.156595,0.09074447,-0.2825774,-1.1563661,-1.8152521,0.93104345,-0.8543388,0.17784353,-0.44278145,0.83711976,-1.3585218,0.75941455,-2.715133,0.42408767,0.4852225,1.3600194,0.06829794,0.064071506,0.004474295,-0.060568463,-0.60202414,-1.2700156,-3.477452,0.04057744,-0.0028288404,-0.037386615
616,-0.5096968,-0.023103783,0.0072218417,-0.03665993,0.22099341,0.3823811,0.04485458,-0.017074086,-0.18093075,-0.03587151,-0.29182735,-0.08555855,0.13393874,0.16972178,-0.5387131,0.067594096,1.2308078,1.679897,0.003853175,-0.007962199,-0.34076586,-0.26560214,-0.11802013,0.7830442,1.6744164,0.0036554732,-0.0057092747,-1.5556798,-0.3840795,-0.14643434,-0.71099824,-1.2115946,-1.6302931,1.1037982,0.8368623,0.026848175,-4.167622,0.8215247,-1.8184617,0.21638677,-2.3210475,1.8551993,-2.0130146,-0.09876587,0.04804739,0.12036391,-0.013385951,-0.6675877,-0.41061756,-1.3178315,-2.6955287,0.008372993,-0.05436829,-0.012076813
617,-0.52268267,-0.027587928,0.006485033,-0.048081134,0.20861039,0.36755314,0.054749064,-0.0073678805,-0.18294583,-0.08783143,-0.28437415,-0.10501363,0.13567343,0.14972651,-0.5171267,0.043091286,1.2228805,1.6796622,0.00465829,-0.007966714,-0.34950715,-0.26676962,-0.13364057,0.768012,1.674426,0.0032311918,-0.0051669166,-1.0531701,-0.44663507,0.009945425,-1.4773048,-1.2507871,-1.3264292,0.86068904,0.9094776,-0.40575293,-5.5049734,0.74260443,-1.9661232,0.18585546,-1.7999519,2.3284864,-2.732866,-1.225799,-0.055044763,0.059279874,0.006074546,-0.99018127,0.09128908,-1.6828722,-0.7777529,-0.0027695848,-0.03569598,0.08086944
618,-0.5306231,-0.03135957,0.00804184,-0.06798728,0.19533552,0.35542405,0.06100647,-0.00062977185,-0.19067074,-0.14086892,-0.27854946,-0.12392992,0.13994348,0.13413714,-0.496805,0.017068805,1.2008474,1.6786829,0.005006237,-0.008164296,-0.35534102,-0.26475334,-0.14258191,0.7721054,1.6741194,0.0029505205,-0.003881256,-0.6348656,-0.32652217,0.2172227,-2.2958462,-1.3892474,-1.1212755,0.49998555,0.5236906,-1.034317,-5.0249248,0.49105242,-1.8441044,0.5529592,-1.4091351,1.8392522,-2.5289893,-2.829578,-0.113808386,0.02267698,-0.029593015,-0.3130919,0.289079,-0.4172048,1.1565971,-0.041819185,-0.022575583,0.1446321
