Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
20,-25.993643,2.9216309,-4.6874247,-5.6869226,8.935298,20.621542,-4.0093155,1.6375835,-6.0886345,-3.0156825,-17.328835,0.115778625,13.667211,5.1926293,-23.704647,13.6525955,62.79336,93.00312,-0.040487655,0.77462864,-26.984241,-12.943249,-9.414073,43.858032,92.64011,-1.0002022,1.1800507,-48.665195,-18.570715,38.275105,-94.31316,-41.384373,-25.73659,32.17927,5.8059783,-116.35323,-88.86446,38.720234,-49.31045,32.30725,-23.977219,-9.658027,-41.046616,-62.771545,0.1333199,1.0948209,-2.5448148,-40.107567,59.485077,55.03017,-16.73952,-4.8081036,2.2805486,0.03984934
21,-26.425383,2.7528055,-4.272717,-6.7513514,8.457584,20.265549,-3.7557573,1.8298838,-7.257951,-3.923592,-16.93506,-0.4319292,14.05151,4.8271604,-23.860313,13.1270075,62.232296,93.00042,-0.048511527,0.75260466,-27.339334,-12.510782,-8.835651,44.02473,92.5935,-0.96471596,1.1838443,-40.352623,-15.3758545,42.580368,-113.04251,-52.806084,-42.546303,21.020807,26.737898,-115.95703,-92.08952,39.9053,-58.404842,41.15912,-44.228954,-19.184381,-59.085606,-52.419353,-0.447671,-1.5838891,-1.9852021,-32.55486,32.527687,59.23592,38.026115,-4.4493723,4.015266,0.48103067
22,-26.762161,2.5609012,-3.959133,-7.960759,7.8582516,19.81753,-3.488196,2.0026996,-8.18298,-5.7424245,-16.503624,-1.1850519,14.359345,4.2465644,-23.911377,12.300247,61.70009,92.98079,-0.072711706,0.74671525,-27.516195,-12.423649,-8.163787,44.52901,92.55706,-0.9211999,1.1881702,-29.915514,-22.144411,21.277372,-126.0095,-65.586075,-44.191624,33.403763,8.374751,-74.233955,-257.86627,43.693394,-87.87022,19.498981,-65.40608,4.5545225,-96.49565,-54.832184,-2.5932,-2.7147734,0.05505852,-6.7470145,-7.235236,71.89939,58.24022,-3.162558,4.3731785,0.38545033
23,-26.971909,2.3510437,-3.7729096,-9.346316,7.105569,19.400751,-3.1477115,2.0035176,-8.827427,-8.861977,-16.060179,-2.1298037,14.438002,3.550142,-23.81335,11.301789,61.12398,92.96955,-0.096585974,0.73461056,-27.406809,-12.433291,-7.4820604,44.8613,92.54747,-0.8852218,1.1818272,-15.15984,-20.097168,19.207563,-148.22345,-81.15358,-41.107502,33.055775,-5.662717,-61.579063,-333.1254,43.706856,-98.04715,2.9830236,-72.72369,12.276758,-101.84271,-58.337337,-0.43466902,-2.1700506,-1.7308266,22.300957,3.344221,66.40769,18.10994,0.06187548,3.1285279,-1.0404652
24,-27.052048,2.2008262,-3.536753,-10.996082,6.170043,18.95366,-2.9013042,1.8544093,-9.460827,-12.216823,-15.673491,-3.116352,14.4618025,2.8674068,-23.519062,10.189825,60.236393,92.962006,-0.1303562,0.7095889,-26.940744,-12.272921,-7.0459337,44.83074,92.548706,-0.8411936,1.1699547,-3.5123036,-9.2149725,27.934612,-176.73076,-103.27293,-48.000393,15.367001,-21.324553,-66.032974,-332.08362,34.239326,-95.589226,4.689776,-65.70687,39.028324,-117.10823,-106.70587,-0.8818851,-3.8350883,-2.7297854,62.90185,24.658628,30.805876,-16.439651,0.1341714,4.8101397,-1.193343
25,-27.03742,2.157004,-3.247299,-12.935431,4.9968395,18.453938,-2.8065183,1.6828256,-10.313753,-14.634729,-15.427759,-4.0829005,14.495865,2.2591372,-22.971252,9.042498,59.028355,92.94306,-0.18233413,0.68666434,-26.22329,-11.987968,-7.055931,44.713768,92.563705,-0.7817014,1.1574836,3.9795046,-2.530913,32.45776,-207.27092,-127.91347,-53.657345,7.349593,5.0833645,-109.05531,-43.260715,14.537915,-96.872574,6.2675834,-57.195663,63.56508,-113.776924,-128.73042,-2.2955198,-5.655285,-1.9971904,80.133125,31.383566,-18.81013,-10.268258,2.0521388,6.245986,-1.2404519
26,-26.811346,2.3046768,-2.6961555,-15.252392,3.5979233,17.795914,-3.052587,1.8938205,-11.516759,-12.135135,-15.239912,-4.8050466,14.833169,1.6372257,-22.330866,8.01667,57.870422,92.938545,-0.23812191,0.6701813,-25.465052,-11.493373,-7.5376983,44.73008,92.59575,-0.72790366,1.1394855,38.605766,25.337812,65.372375,-247.85356,-147.16628,-69.73096,-43.318752,23.445168,-123.93008,382.01797,25.634531,-56.738987,49.945477,-65.883255,64.90353,-95.67152,-107.719376,0.39531788,-5.3560863,-1.4483505,73.15289,60.614796,-65.087776,8.374724,3.5950942,4.7964196,-2.0135992
27,-26.326715,2.4132962,-2.395196,-17.89887,1.9067059,17.34504,-3.2035105,2.01213,-13.025287,-10.169545,-15.170439,-5.6274605,15.009155,1.1112012,-21.444048,7.2550735,56.69161,92.93395,-0.29864562,0.65131867,-24.868557,-11.049834,-8.146945,45.6428,92.60552,-0.7007702,1.1254036,46.3481,14.4553795,15.373087,-272.38364,-189.58807,-43.179367,-13.22507,5.944883,-158.81924,84.9027,-12.033729,-81.20013,2.5092497,-46.00214,98.30257,-63.291424,-117.822044,-0.84075814,-6.1516953,-1.9752418,50.983936,37.681248,-56.79231,142.87633,-0.23246619,1.7267988,-1.1877794
28,-25.746778,2.4738247,-2.376606,-20.819523,-0.33517715,17.155394,-3.121183,2.3478167,-15.162384,-8.539492,-15.551531,-6.5016546,14.890563,0.63999605,-20.449688,6.755468,55.727524,92.93741,-0.35999605,0.630486,-23.952845,-10.727115,-8.551976,46.52911,92.618355,-0.68039554,1.097385,69.99064,4.9112005,2.9358993,-305.9172,-249.1593,-5.698924,10.00664,41.322815,-241.41866,198.12325,-49.81614,-83.28949,-10.8858385,-50.011803,97.96968,-41.081974,-81.22252,0.8610339,-5.9094267,-2.0741475,115.744896,30.684935,-30.763573,54.75273,1.9419004,2.1048038,-3.3797219
29,-24.835436,2.5554852,-2.2598724,-24.051125,-3.0536273,17.196465,-3.1807146,2.7211823,-17.748793,-6.3567333,-16.107841,-7.1376815,14.914715,0.120720655,-19.59817,6.563882,55.12152,92.97532,-0.41196603,0.6201925,-22.736961,-10.233428,-9.030565,47.02883,92.649506,-0.661862,1.067457,106.048904,10.205675,16.774506,-332.2543,-281.09515,7.3487196,-18.943302,31.851345,-260.71466,223.29356,-55.042877,-49.311783,13.730905,-54.825146,77.07122,-5.6480865,-47.62255,4.997093,-4.680791,-0.54481715,123.70626,61.482155,-57.90707,46.840042,3.5283155,1.6616333,-2.7254837
30,-23.651354,2.696371,-2.0745983,-27.351067,-5.9345813,17.11801,-3.5960047,2.8845773,-20.021769,-4.5984044,-16.596409,-7.4206195,15.2428875,-0.6119322,-18.901266,6.504473,54.72103,93.00159,-0.4516966,0.60934556,-21.499529,-9.693082,-9.521563,47.426018,92.67344,-0.64550495,1.0415947,122.12378,18.059002,15.611826,-322.22482,-288.9884,-25.878534,-57.297054,5.252219,-191.06453,120.07162,-44.8589,-13.313351,41.7526,-86.03131,65.12842,-5.343979,-34.662773,1.4790064,-3.52171,-1.296145,121.05254,48.8408,-44.62779,37.40387,1.8058432,1.57239,-2.43287
31,-22.419298,2.7890172,-2.1061041,-30.409845,-8.757652,16.702625,-4.0976076,3.0424118,-21.663715,-3.1406405,-17.039375,-7.531901,15.608035,-1.628451,-18.20046,6.511235,54.34141,92.98368,-0.48737848,0.5928135,-20.26528,-9.380322,-9.933825,47.80296,92.67926,-0.6369451,1.0243965,122.027596,4.582604,-11.441828,-294.62698,-276.43872,-54.968063,-47.246365,19.957907,-143.75261,153.79472,-45.72902,-8.973327,33.522335,-111.60154,73.17699,4.8915133,-39.846935,-3.1982996,-3.4677472,-1.7528247,124.71048,19.854044,-39.617973,38.535328,0.014810891,0.50422096,-1.3458637
32,-21.201021,2.8033957,-2.2599308,-33.223167,-11.398247,15.964366,-4.583138,3.2607028,-22.816267,-1.6209297,-17.533169,-7.540282,15.921741,-2.8383837,-17.511963,6.5250344,53.91718,92.953094,-0.51081806,0.5781803,-19.04178,-9.264856,-10.306801,48.328407,92.67343,-0.6383525,1.0130135,123.69603,-0.3703067,-16.55492,-273.3955,-254.67184,-83.98595,-49.743942,22.130117,-97.33806,148.05652,-49.908806,4.309181,30.178577,-127.46147,66.12845,-0.69623965,-44.196,-2.8995926,-1.7678897,-1.2854028,120.38843,5.8722053,-36.108463,61.667255,-0.83540547,-0.42441562,-1.0249738
33,-19.910273,2.817096,-2.3877144,-35.844296,-13.799704,14.952226,-5.1771135,3.401643,-23.406635,-0.65995795,-17.9929,-7.3767157,16.231153,-4.192805,-16.937048,6.545327,53.437893,92.93634,-0.5214012,0.57302296,-17.91576,-9.274382,-10.57139,49.004265,92.66998,-0.64757764,1.0017397,134.12003,0.49199253,-13.903861,-254.79396,-230.22835,-107.66992,-61.6658,12.663454,-39.9613,78.34638,-41.992355,21.925444,28.56078,-140.68434,52.586952,3.6202247,-50.822598,-1.066155,-0.7036456,-0.15439431,107.119316,-6.1027765,-20.90659,71.840225,-0.11018123,-1.1081681,-1.1418195
34,-18.482811,2.7536871,-2.5355883,-38.306866,-15.784235,13.848886,-5.7469673,3.5425997,-23.676838,0.31629744,-18.367825,-7.1408978,16.453117,-5.5798683,-16.460962,6.623233,52.818893,92.94365,-0.5243727,0.5832207,-16.888353,-9.423909,-10.553455,49.65791,92.675354,-0.6666245,0.99216455,149.40686,-10.362766,-13.615083,-240.8736,-171.07303,-111.97157,-54.75789,13.307751,-16.55597,103.88848,-33.303368,24.515089,18.861053,-137.82796,44.465557,10.058645,-68.916245,1.5188476,-0.103858285,1.5259746,99.40988,-20.68723,15.20418,61.503254,0.82490575,-2.181733,-0.83398193
35,-16.902735,2.608149,-2.6282787,-40.63512,-17.019342,12.686728,-6.2840166,3.6410165,-23.669456,1.3392625,-18.655746,-6.8697033,16.591793,-6.8833284,-16.053434,6.697841,52.02641,92.97827,-0.5201065,0.6029821,-15.973824,-9.609406,-10.344463,50.271645,92.682335,-0.69041085,0.9865991,164.38904,-17.050264,-6.1093245,-227.50137,-90.029305,-118.14251,-53.107098,7.286664,12.17691,99.10169,-24.911795,28.68544,10.758888,-125.89165,38.25808,5.4497766,-85.46255,4.223943,0.64521235,2.125956,85.92681,-17.288456,24.238255,61.47461,0.62318593,-2.3846824,-0.41262716
36,-15.151702,2.4629114,-2.6372983,-42.804832,-17.57858,11.45347,-6.8782306,3.6329045,-23.2383,1.7527047,-18.800798,-6.513224,16.663397,-8.136455,-15.7398815,6.822689,51.187557,93.0255,-0.5117589,0.6255255,-15.243588,-9.822117,-10.060244,50.957294,92.687195,-0.7106892,0.987968,182.0695,-18.430641,-2.00077,-210.09984,-36.557835,-118.20076,-54.66096,1.8469524,43.85284,60.883717,-9.457643,34.805023,0.7409376,-123.25017,28.085772,16.57911,-84.3626,4.804266,0.9004749,2.2356122,66.2058,-24.740957,30.899982,72.18327,0.41084173,-1.795634,0.37165314
37,-13.2682905,2.2367322,-2.6338959,-44.791172,-17.706844,10.27898,-7.373993,3.6505601,-22.719751,2.4536479,-18.859015,-6.1878285,16.596327,-9.355709,-15.4805355,7.0217876,50.46223,93.06992,-0.5001614,0.6479016,-14.645549,-10.221153,-9.579743,51.76167,92.68104,-0.7267278,0.9959711,192.39616,-24.736277,2.2966976,-190.9429,2.2717779,-117.17877,-46.8154,1.4192353,57.809475,72.32066,-3.4796503,31.406363,-11.543222,-121.09844,24.459211,21.914907,-64.74369,4.1380987,1.2470878,2.1563575,55.50755,-49.673824,58.038498,85.81585,-1.0465813,-1.4499863,0.9586249
38,-11.288138,2.030338,-2.5571654,-46.589375,-17.493084,9.055823,-7.896202,3.6068473,-21.932762,2.7487009,-18.867828,-5.812035,16.438925,-10.456591,-15.401126,7.645438,49.87827,93.11598,-0.4894142,0.6679582,-14.112482,-10.718008,-9.008144,52.68754,92.66058,-0.74553007,1.0126029,202.79889,-21.572916,7.76552,-172.85226,34.728634,-119.20052,-50.45142,-2.8083296,80.55762,35.15462,1.0991163,38.457237,-21.125666,-102.422844,-1.5099208,86.606544,-54.82598,4.6998816,1.00933,1.8709208,52.621586,-50.37592,56.609833,96.4368,-2.4300761,-2.0122187,1.9172336
39,-9.247529,1.7962202,-2.4830496,-48.19578,-16.926088,7.8674245,-8.356429,3.6170106,-21.10387,3.2290223,-18.88527,-5.4362473,16.14607,-11.409346,-15.486116,8.634291,49.480385,93.15648,-0.47620675,0.69234705,-13.472174,-11.304808,-8.440939,53.573505,92.63005,-0.75918955,1.0334059,203.88588,-23.493076,6.7635756,-152.01707,72.826904,-119.16983,-43.952003,4.108219,85.23997,52.23496,-4.3076315,38.01133,-35.51939,-90.496475,-13.052188,106.336685,-29.784035,3.6353228,1.4383969,2.604618,71.224846,-64.17526,56.5689,84.12284,-3.2359483,-1.0368319,2.0935714
40,-7.185907,1.633886,-2.4032745,-49.58563,-16.006618,6.6507106,-8.85757,3.6517634,-20.097893,3.382363,-18.929693,-4.974221,15.731675,-12.253206,-15.674959,9.802337,49.2927,93.19056,-0.4656047,0.7159313,-12.662714,-11.9428835,-7.9059305,54.357998,92.59526,-0.7685005,1.0534906,207.92528,-14.881694,6.6437044,-130.47176,102.262985,-118.91636,-49.686344,7.726495,101.15831,21.152454,-4.889815,48.703484,-47.25548,-79.4622,-21.840572,123.08234,-12.620805,3.2050989,0.870327,2.1583645,87.98398,-64.14197,51.707783,74.478546,-3.4781628,-0.8576023,1.9091742
41,-5.128271,1.4956772,-2.3105938,-50.753708,-14.884899,5.4322057,-9.356072,3.743439,-19.06719,3.7274137,-19.03142,-4.4556704,15.206511,-12.93411,-15.92937,11.1048155,49.165596,93.21361,-0.46074334,0.7363217,-11.808172,-12.4065275,-7.6564727,55.251053,92.563896,-0.78090906,1.0703571,202.51178,-13.282245,12.2507105,-107.62992,117.225395,-127.1185,-50.283016,8.129437,106.6865,38.89898,-15.513935,53.43764,-54.391186,-60.860123,-27.87048,134.09807,-11.961749,1.8296913,0.30411202,1.9225334,84.4347,-35.05206,9.069206,98.52418,-2.9013848,-1.3958386,1.5149587
42,-3.0994313,1.4294322,-2.15084,-51.704502,-13.628872,4.1041164,-9.933029,3.7743115,-17.852695,3.772718,-19.204899,-3.8411155,14.689531,-13.623533,-16.268906,12.387471,49.370037,93.24374,-0.45857728,0.7665709,-10.8429165,-12.64268,-7.667793,56.152435,92.541084,-0.78860945,1.0886151,204.39108,-5.564635,15.817913,-86.985306,131.99696,-130.37714,-58.27685,4.9796944,120.83178,11.277885,-17.532492,64.06492,-52.26235,-73.00799,-37.00196,124.86734,39.089977,3.4459493,0.17211981,3.3797567,104.8598,-16.81118,-7.2191286,84.38799,-1.9351852,-0.47487924,1.9119967
43,-1.0653752,1.3718683,-1.9990989,-52.43311,-12.217121,2.8207753,-10.499717,3.8602746,-16.651821,4.017438,-19.392675,-3.1956515,14.147683,-14.360508,-16.596445,13.40666,49.769722,93.26609,-0.44773307,0.801537,-9.593442,-12.940798,-7.532293,56.75327,92.52169,-0.79365057,1.1031263,201.06776,-5.7189403,14.58004,-62.7741,146.61427,-128.43466,-55.9535,10.6318,120.57333,29.27208,-20.709558,65.0248,-55.723145,-73.93144,-30.394299,88.278595,40.717365,1.6044258,1.4388669,3.434288,137.60666,-38.102318,25.794676,45.504345,-1.8648112,-0.48668745,1.2268369
44,0.9255244,1.3664746,-1.8674389,-52.901035,-10.653394,1.5289038,-11.1152525,3.9494176,-15.338956,3.9838066,-19.581377,-2.4868674,13.562524,-15.134158,-16.76952,13.867602,50.026466,93.27859,-0.4205111,0.8251547,-8.178839,-13.3375225,-7.4321785,57.15299,92.50255,-0.79695386,1.1128672,195.14445,-2.098069,11.473229,-35.919212,163.24875,-127.61482,-59.328228,13.23881,127.25061,12.700643,-20.865114,70.21986,-61.97423,-77.82328,-8.478578,21.007324,14.914747,1.0264708,3.1655738,1.8128847,145.22182,-41.55062,0.34737965,35.80247,-1.8827821,-0.26836687,0.8306773
45,2.8380425,1.358202,-1.7432431,-53.106197,-8.937609,0.25324515,-11.722418,4.069446,-14.04135,4.0330524,-19.7947,-1.7674391,12.9243,-16.09199,-16.696354,13.352089,50.47765,93.29021,-0.38848498,0.84561205,-6.7637405,-13.911006,-7.237459,57.51241,92.50011,-0.79903704,1.1120356,189.81178,0.77253324,13.449231,-10.6979,175.7564,-128.23157,-63.07777,8.486275,135.1071,-12.65829,-20.260769,73.74409,-64.20435,-107.10612,16.606596,-94.53237,64.17272,1.1313674,3.053279,2.0365934,138.18182,-67.34179,30.705357,36.78066,0.51078045,-0.1551499,-0.487091
46,4.647181,1.2941016,-1.6163661,-53.061043,-7.192,-1.0739869,-12.3013935,4.1569133,-12.725188,4.1182184,-20.07555,-1.0730389,12.2022505,-16.795958,-16.696064,12.921077,50.94695,93.309814,-0.3679993,0.8746047,-5.5279636,-14.618265,-6.9159164,58.17156,92.502495,-0.81776845,1.113431,176.28413,-11.768294,11.233832,14.798847,171.58325,-135.16942,-54.767056,7.601953,130.98846,17.249033,-31.49529,66.70872,-76.496445,-47.713284,-10.316712,-13.180164,36.706078,2.305682,1.5719306,3.2213485,114.21295,-72.90776,33.14987,83.63839,0.109288335,-2.5760257,0.38339755
47,6.4258647,1.1606385,-1.5294286,-52.745636,-5.536033,-2.3933535,-12.878078,4.167321,-11.349885,4.0879917,-20.312166,-0.36847848,11.480925,-17.326454,-16.748863,12.563033,51.372066,93.34088,-0.35713688,0.90561026,-4.368568,-15.228444,-6.6583834,58.82819,92.515854,-0.8418337,1.1134377,177.18327,-16.957558,7.0772896,43.523396,161.71146,-128.7802,-56.45031,0.047641378,136.36632,4.670788,-19.682734,70.56093,-70.199036,-55.477146,-1.6361364,-49.135895,45.03826,3.3528988,0.81167275,2.9324827,117.33461,-53.580784,21.437456,53.909958,1.8415335,-2.261249,-0.15462863
48,8.156956,0.9349337,-1.5018611,-52.11396,-3.966828,-3.6455293,-13.426586,4.1552925,-9.981007,4.120709,-20.45795,0.3360112,10.777136,-17.865805,-16.779898,12.132404,51.838966,93.36687,-0.3476677,0.9354757,-3.1914916,-15.799509,-6.3455935,59.317623,92.53468,-0.8663302,1.1155509,170.36673,-26.160635,-1.609144,76.57963,153.87978,-122.550255,-54.730225,-2.7416248,139.02885,-8.218582,-10.337944,71.36947,-71.05098,-53.607807,-4.2906938,-39.43766,48.40503,2.1797264,0.98445135,2.9153085,117.31757,-59.178806,37.180824,46.45317,1.8461078,-2.445855,0.37835613
49,9.787731,0.5861082,-1.5377519,-51.150185,-2.4880831,-4.850051,-13.921005,4.1165004,-8.635895,4.1682177,-20.546036,1.017845,10.034248,-18.180052,-17.019892,11.977098,52.046078,93.37484,-0.3312365,0.9497176,-2.1139383,-16.522404,-5.8163915,59.918888,92.55194,-0.89622813,1.1215662,161.90836,-35.87234,-4.1843038,108.656876,144.24292,-117.69747,-50.73923,-9.094084,137.20265,-16.04283,-4.27132,70.13276,-74.98863,-18.96425,-37.741333,-2.00376,5.3222275,0.16518089,1.8999258,0.74827313,100.56556,-80.10854,62.255764,69.46741,1.6267272,-3.1199555,0.67209494
50,11.33768,0.12016446,-1.5095779,-49.895077,-1.0954001,-6.049004,-14.321132,3.9654737,-7.314823,4.2550993,-20.597301,1.6176296,9.339344,-18.300234,-17.446571,11.801003,52.120987,93.37139,-0.31401673,0.9601926,-1.1303879,-17.267439,-5.1692705,60.582886,92.56409,-0.9268831,1.1261429,150.54694,-53.19373,9.070893,135.971,136.21188,-122.69348,-32.615726,-21.034296,130.22737,19.446676,-6.1951704,52.256233,-64.67259,-7.3724427,-46.009174,-27.219343,9.246461,-0.5742604,1.5698042,1.1424547,96.86005,-70.946,66.200775,65.14383,0.99282,-2.9387367,0.35553595
51,12.813892,-0.44670975,-1.3620797,-48.37529,0.21712272,-7.2642617,-14.59995,3.6759825,-6.013438,4.3282385,-20.623217,2.0942502,8.746586,-18.36407,-17.946196,11.303889,52.23976,93.37138,-0.29792485,0.9733875,-0.2921079,-17.880833,-4.6027455,61.3686,92.57695,-0.9532916,1.1306137,143.15723,-61.118782,18.640991,163.52742,126.942924,-120.91165,-21.985445,-31.420162,125.01096,21.56555,-2.4678774,42.127804,-56.726345,-4.252806,-52.035557,-63.102448,12.150879,0.24601199,1.551667,1.3470466,76.105316,-55.52701,50.792156,86.20621,1.3720771,-2.4275463,0.45514473
52,14.204702,-1.062315,-1.1754776,-46.56616,1.4234854,-8.405462,-14.804023,3.3651512,-4.790204,4.3402023,-20.598389,2.4989235,8.22228,-18.42627,-18.4093,10.637774,52.30605,93.369675,-0.29519823,0.9904813,0.67912287,-18.529654,-3.6851263,61.88295,92.58332,-0.9714103,1.132035,133.17665,-63.717583,19.204716,193.12032,116.104675,-111.966934,-17.175833,-29.270412,118.27194,5.5044727,2.893339,37.132244,-50.388725,-6.5105643,-42.133766,-68.26292,2.4329581,-0.35177273,-0.31434876,1.8207382,110.7534,-70.82147,116.65262,30.092575,0.31008855,-1.4363799,0.036977686
53,15.404791,-1.7862542,-0.9910685,-44.45702,2.5232048,-9.507138,-14.878767,3.1566052,-3.6889846,4.6009774,-20.598694,2.7557027,7.6981997,-18.57606,-18.658081,9.80919,52.36314,93.35752,-0.30280876,1.0159756,2.062677,-19.444395,-2.1592155,61.81258,92.57879,-0.97418565,1.1339271,110.34775,-78.420364,16.725754,222.67084,105.45626,-109.2185,-1.3675642,-14.3528185,105.33185,35.073586,-2.6447222,18.339617,-55.628822,-19.89619,-13.80406,-90.74573,7.8439517,-1.5750589,-0.9478298,2.7911446,155.5329,-104.68205,174.16556,-29.134274,-0.7595578,0.28698465,0.29456025
54,16.455654,-2.6355631,-0.8715369,-42.074875,3.4979944,-10.501488,-14.842185,3.0787401,-2.671604,4.807015,-20.560215,2.868817,7.049847,-18.849169,-18.61005,8.701664,52.36933,93.34445,-0.31117916,1.0475926,3.5535994,-20.525888,-0.5622254,61.62585,92.57705,-0.9678197,1.1413496,103.24814,-89.38524,7.6302276,248.06792,91.65955,-90.79163,6.3678155,-3.8841074,99.73625,4.344155,10.260491,7.074879,-71.84264,-32.40663,16.625937,-122.277565,-3.7574,-1.1580627,-0.78351974,3.231018,144.3158,-110.73811,150.36601,-11.860386,0.087112196,0.757521,0.9096579
55,17.327291,-3.598553,-0.7885702,-39.431713,4.2963104,-11.459191,-14.698018,3.0988605,-1.7112108,5.086685,-20.503073,2.8447292,6.2650847,-19.15584,-18.529875,7.66314,52.427433,93.330986,-0.31883988,1.07905,4.9173007,-21.621725,0.80385184,61.53882,92.582466,-0.9609702,1.1471049,76.33998,-98.89579,9.403908,274.17993,71.98428,-100.26615,18.185633,4.387153,94.8467,38.736744,2.303347,-7.3579445,-81.7392,-29.940655,2.3981185,-92.87851,12.023817,-1.3795952,-0.7123534,3.0000138,131.23567,-108.72307,128.20482,-6.956261,0.7236483,0.6170196,0.40335163
56,17.955181,-4.5639067,-0.6999006,-36.586464,4.8338137,-12.510992,-14.533442,3.129857,-0.7520447,5.3201976,-20.513767,2.7703264,5.4381194,-19.510664,-18.48423,6.6571245,52.67127,93.319756,-0.324916,1.1047196,6.212646,-22.618683,2.0474696,61.4598,92.58687,-0.9569237,1.1469612,53.757843,-94.39135,8.536027,289.4251,38.425182,-109.14005,14.745196,1.8434633,96.78018,12.069142,-3.861577,-6.965598,-83.080635,-39.014706,5.843997,-105.136406,32.219376,-0.98148054,-0.5462191,2.2770422,128.55493,-93.677734,122.20657,-8.596678,0.29696006,0.2923287,-0.19741842
57,18.376472,-5.5290112,-0.5734302,-33.661682,4.8470287,-13.679631,-14.3364725,3.1675408,0.20042899,5.6158056,-20.598763,2.6256342,4.6006484,-19.81097,-18.362839,5.619543,52.876656,93.31291,-0.3327281,1.1299814,7.4120584,-23.454102,3.192951,61.52725,92.59083,-0.95624673,1.1487436,39.8865,-95.95575,13.082918,292.87357,-27.94017,-115.81723,19.710579,1.592023,95.06457,18.094393,-5.821218,-16.12834,-84.874054,-25.663954,15.71414,-103.1726,13.892992,-0.5304535,-0.86604416,2.5715127,113.56108,-76.45622,109.994484,16.20738,0.42200562,-0.04210026,0.3265064
58,18.707077,-6.4646034,-0.4258641,-30.698902,4.2810664,-14.869742,-14.141423,3.1791048,1.1586359,5.910098,-20.613165,2.459119,3.7995577,-20.125845,-18.27304,4.7240834,53.147152,93.32134,-0.3412642,1.156168,8.529066,-23.986265,4.247853,61.615425,92.601265,-0.959846,1.1533756,29.597353,-89.50323,13.803107,299.7321,-69.524994,-117.86264,15.770138,0.23082863,96.62254,26.801495,4.6386747,-12.954645,-77.48487,-36.396564,4.32933,-81.67108,35.248825,1.4377248,-0.80532086,2.5423317,110.079865,-37.029778,103.388626,3.1822934,1.2880245,-0.49571306,0.5140435
59,18.919144,-7.316214,-0.27940363,-27.657091,3.5087152,-16.07289,-14.013133,3.1882093,2.135391,6.2782917,-20.514961,2.3505805,3.0568047,-20.479923,-18.31779,4.1617117,53.585716,93.33944,-0.3534621,1.1829383,9.581002,-24.195835,5.280235,61.806255,92.61101,-0.9679787,1.1680626,17.512518,-81.03944,14.479094,306.46432,-79.31764,-119.67718,9.195845,-0.45331958,98.58079,33.43886,15.302167,-7.608509,-71.98004,-35.620308,-10.19179,-41.23261,49.6319,1.9337517,-1.3399205,2.6467338,102.06183,-9.885786,103.65341,28.720827,0.7990065,-0.9261261,1.8332442
60,19.020224,-8.104436,-0.14387596,-24.580198,2.757157,-17.253548,-13.948773,3.2020497,3.1066055,6.5955157,-20.302896,2.2762532,2.3179793,-20.788044,-18.326712,3.8052163,53.99469,93.34837,-0.37281993,1.2063787,10.593149,-24.212816,6.143727,62.110638,92.61776,-0.9650936,1.1847591,3.4608142,-76.798035,12.3373575,308.13443,-71.17703,-117.70041,3.6087985,2.204123,95.24148,27.433046,23.4017,-6.1962595,-75.36437,-28.000904,4.8923507,-32.433544,36.46265,0.3986309,-2.1386456,2.145669,101.12804,3.5136054,76.06224,31.763916,0.5881272,0.80731344,1.542172
61,18.932766,-8.866371,0.0056851334,-21.517797,2.1595082,-18.509981,-13.900823,3.2627554,4.0466375,7.1054263,-20.083654,2.174498,1.5896943,-21.04716,-18.23564,3.602101,54.282314,93.3506,-0.39901224,1.2233032,11.649361,-24.135494,6.826148,62.421616,92.62882,-0.9541654,1.1995218,-13.252603,-74.05763,14.046574,303.53232,-49.438858,-125.81587,2.5025206,4.689118,92.48288,46.662323,24.38455,-9.521345,-72.05187,-25.635902,11.426821,-13.249267,24.832449,0.14155827,-2.7419395,1.4471974,108.171814,10.896778,63.486996,30.806522,1.2993209,1.1760783,1.3992227
