Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
38,-0.12797087,-0.029270573,-0.051670104,-0.1352241,0.1506124,0.35174945,-0.011005491,0.051921736,-0.5132106,0.07690677,-0.39689237,0.039593287,-0.21312732,0.09939066,-0.35304445,0.12842563,1.0817603,1.6285932,-0.006694599,0.016202072,-0.3384469,-0.303373,-0.06021493,0.97926587,1.6151887,-0.017584512,0.019888764,-1.7077653,0.8364616,0.71464705,1.2950828,0.7968586,0.06536491,-0.8314723,-0.27265412,7.1503735,1.1311804,0.009321495,0.5611339,1.134313,1.5711503,-0.917793,0.2723047,2.256528,0.01323991,0.015221682,-0.0013221676,-1.8092574,0.38706797,-1.6589764,-0.71588945,0.00339573,0.0007488448,0.009712435
39,-0.14567897,-0.020963183,-0.045427803,-0.12119435,0.15592773,0.3515983,-0.019128343,0.04836716,-0.44158593,0.08868384,-0.39613762,0.045811605,-0.20129752,0.11349797,-0.3636415,0.13126004,1.1054481,1.6286474,-0.0065368656,0.016098147,-0.3567478,-0.3003307,-0.07594214,0.9734199,1.6152973,-0.017540442,0.019965533,-1.7928915,0.7981138,0.54736245,1.4911633,0.2372127,-0.03767698,-0.77554864,-0.42054686,7.147262,1.2348393,0.14338373,0.6342637,1.2128057,1.3007346,-1.1500512,0.28946713,2.440118,0.0017449118,0.015559116,-0.014263252,-1.85347,0.24595031,-1.521814,-0.49406317,0.013881119,0.0060410746,0.006409267
40,-0.16426013,-0.011839333,-0.03915353,-0.10663884,0.16141443,0.35026938,-0.027602682,0.043519266,-0.3710492,0.101980165,-0.39481083,0.05392278,-0.18856095,0.12730847,-0.3766593,0.13567027,1.1280566,1.6286079,-0.0063593904,0.015902326,-0.37439448,-0.29689527,-0.09293827,0.9686666,1.6153954,-0.017503064,0.020043973,-1.8916345,0.9750885,0.67650765,1.4375179,0.7051584,-0.17612945,-0.88266087,-0.538298,6.9583235,1.392087,0.13718386,0.9177934,1.3158194,1.4263929,-1.4002329,0.5296539,2.1487136,-0.0062581925,0.018279262,-0.021161366,-1.7057331,0.4039143,-1.8060564,-0.4632124,0.0075546987,0.0023900524,0.008195731
41,-0.18079199,-0.0025079045,-0.03153667,-0.093672104,0.17008708,0.34993184,-0.035965335,0.036578238,-0.30305758,0.11618396,-0.39073676,0.062936395,-0.17521377,0.14144222,-0.39053658,0.14416854,1.1466751,1.6282755,-0.00621813,0.015510937,-0.3930991,-0.29345188,-0.10761443,0.9646748,1.6155195,-0.017748047,0.020095928,-1.3865314,0.84397584,0.84697235,1.1347535,0.965469,0.108633585,-0.76910466,-0.82988685,6.7073693,1.4071252,0.65581435,0.81151456,1.3697615,1.3900416,-1.3540847,1.046024,1.6533046,-0.044002276,0.01216142,-0.045873106,-1.987818,0.30489808,-1.26552,-0.37652645,0.014410313,-0.035474457,0.003616818
42,-0.1946151,0.0034247776,-0.022903334,-0.08341952,0.17902209,0.34995076,-0.04122058,0.027027337,-0.23808348,0.12849435,-0.3841355,0.068424106,-0.16109139,0.15474834,-0.4013499,0.15268698,1.1613985,1.627684,-0.0060236324,0.015399158,-0.4109127,-0.29324502,-0.11777021,0.9611497,1.615336,-0.017935175,0.020254046,-1.4661386,0.31612638,0.73325896,1.0874485,0.2972994,-0.07885785,-0.26021767,-1.0383649,6.2651916,1.0842544,0.6299788,0.27589402,1.3991433,1.2902287,-0.8928908,0.74081594,1.3791646,-0.0642039,0.021882089,0.0052050357,-1.6776768,-0.18811609,-0.8779045,-0.2828569,-0.032515608,-0.010303059,0.021043435
43,-0.21141587,0.0069977674,-0.014722441,-0.073787734,0.18662477,0.34767735,-0.04347649,0.017568137,-0.18083987,0.13845024,-0.38000864,0.072334975,-0.14616203,0.16723815,-0.41513976,0.16192764,1.179875,1.6270891,-0.005725668,0.015513018,-0.42514533,-0.29353234,-0.12835523,0.9597858,1.6150495,-0.017982705,0.02044635,-1.8107585,0.38155466,0.84352076,0.8938829,0.9910487,-0.29565138,-0.19688575,-0.89350647,5.3403616,0.9480811,0.28531623,0.4687432,1.5398146,1.224933,-1.6947969,1.0318642,2.141996,-0.055393953,0.032651804,0.013285024,-1.2590381,0.07155533,-1.1690224,-0.034214076,-0.026144307,-0.00228353,0.017626831
44,-0.22900239,0.01051719,-0.0064767934,-0.06626712,0.19914661,0.34608608,-0.044413995,0.008961122,-0.1333022,0.14752758,-0.37621632,0.07706473,-0.13181488,0.17993973,-0.43152568,0.17295885,1.1985435,1.6265452,-0.0054265,0.015406802,-0.43895105,-0.2925526,-0.13876393,0.9595175,1.614997,-0.01816552,0.020500386,-1.6132199,0.29580307,0.84538794,0.61127895,1.4519668,0.011414698,-0.013283999,-0.8789024,4.367242,0.898928,0.5216983,0.42572454,1.3927721,1.2829014,-1.591945,1.1438627,1.6929184,-0.052099865,0.027753374,-0.02079231,-1.4732579,0.111033976,-0.96387196,-0.020541115,0.0043716202,-0.024769217,-0.00026169157
45,-0.24277498,0.011222023,0.0011457101,-0.06192649,0.21146308,0.34836242,-0.042524945,-0.0006516031,-0.094585255,0.15504953,-0.36888167,0.07889733,-0.11820387,0.19304253,-0.4440085,0.18263665,1.2097985,1.6259154,-0.0051136226,0.015200025,-0.4542579,-0.2919551,-0.14795089,0.9603832,1.6149205,-0.018450005,0.020564716,-1.1560781,-0.21257667,0.5364745,0.37122226,0.3604981,0.41271424,0.400121,-1.0716523,3.5565844,0.5968584,0.9320877,-0.10382122,1.36054,1.3096765,-1.012674,0.862631,0.7767429,-0.06589546,0.031566016,-0.019301133,-1.5956975,0.00908726,-0.89971924,0.18168257,-0.012894358,-0.029151505,0.009213811
46,-0.25462922,0.009688601,0.008644554,-0.061172917,0.22389778,0.35201767,-0.0387334,-0.0100915665,-0.064152375,0.15758811,-0.36076298,0.07839575,-0.10318952,0.20379537,-0.45613724,0.18930712,1.2203646,1.6251656,-0.0047825933,0.015135472,-0.4656081,-0.29265946,-0.15508182,0.95926684,1.6148461,-0.018495606,0.02062066,-1.27368,-0.12657844,0.8118415,-0.07486796,1.6529068,0.30680788,0.3911554,-0.85644126,2.6500366,-0.014418669,0.68355006,-0.01912213,1.5555867,0.937207,-1.3431764,0.55103964,1.2321832,-0.07678167,0.032608826,-0.00072861894,-0.84003174,-0.12555265,-0.6084427,-0.27270842,-0.0046636136,0.00672459,0.0042116637
47,-0.26806876,0.008353792,0.016332276,-0.06418266,0.24329324,0.35509658,-0.0340149,-0.017516175,-0.04454631,0.15317711,-0.35510242,0.07798552,-0.08882932,0.2129219,-0.4677962,0.19322045,1.2300851,1.6243092,-0.0044235345,0.015080263,-0.4746338,-0.29429653,-0.15986475,0.9599936,1.6149518,-0.018418578,0.020652074,-1.3378395,-0.15580206,0.7348375,-0.49433273,2.0625396,0.3389161,0.5335776,-0.6861295,1.4734732,-0.727937,0.50523186,-0.07797733,1.3583951,0.900771,-1.0437459,0.29955736,0.79705435,-0.086880766,0.03604886,-0.0073012337,-0.94210553,-0.18580896,-0.40366668,0.28695923,0.01709733,0.008092117,0.0021708033
48,-0.27937153,0.006502503,0.023062589,-0.07116521,0.26285118,0.3609664,-0.02804056,-0.023373028,-0.036760006,0.14521696,-0.3482601,0.07657171,-0.07597966,0.21906239,-0.47620744,0.1926627,1.2355825,1.6235647,-0.0040135137,0.014942908,-0.48530462,-0.2971119,-0.15941949,0.96334195,1.6154494,-0.018346822,0.02052701,-0.9427972,-0.20723023,0.6445704,-0.78983694,1.7808062,0.7937565,0.62345034,-0.52534235,0.3580059,-0.76143223,0.8742197,-0.19158132,1.2561235,0.4166646,-0.7047459,-0.2688011,0.3675477,-0.06655665,0.04149693,-0.016181048,-1.1526945,-0.32859892,0.31175897,0.3409549,0.06318161,0.0069875866,-0.018779382
49,-0.28893733,0.0038670495,0.029239254,-0.07822503,0.27619982,0.3693006,-0.021522548,-0.028085249,-0.037911262,0.13856724,-0.33896956,0.07387557,-0.06348286,0.22317967,-0.4819146,0.18785721,1.2353413,1.6229459,-0.0035973664,0.014955629,-0.49505875,-0.29897368,-0.15726216,0.9640821,1.6159357,-0.018001586,0.020320093,-1.0956544,-0.29439142,0.5686589,-0.5150119,0.9575805,0.7902603,0.6752823,-0.4149222,-0.3924068,-0.60574764,0.90881664,-0.31143454,1.2197492,0.419772,-0.48473215,-0.6048598,-0.27333382,-0.057844106,0.040037837,0.009483384,-0.8614996,-0.093830444,0.15292317,-0.08240277,0.04045733,0.045582213,-0.02060275
50,-0.3028335,0.0016869936,0.034551997,-0.0801247,0.28004667,0.37588254,-0.015452338,-0.031100135,-0.04540195,0.1334757,-0.33098063,0.0717873,-0.051048815,0.22700445,-0.4891163,0.18112552,1.2322152,1.6224599,-0.0032010882,0.01508719,-0.5004581,-0.29928085,-0.15263003,0.96017617,1.6161573,-0.017458016,0.020105839,-1.5774723,-0.14445776,0.50243664,-0.0045752716,0.04785733,0.56228185,0.54897904,-0.23188649,-0.9659058,-0.44734776,0.72106147,-0.11911796,1.2503738,0.36074755,-0.8758563,-0.71581507,-0.34395415,-0.042884868,0.038136955,0.014384203,-0.33084014,0.02030531,0.65129405,-0.5827336,0.013451032,0.056793872,-0.0207398
51,-0.3185739,0.00022485947,0.03926751,-0.079474784,0.27918485,0.3817846,-0.009730467,-0.033236515,-0.057721023,0.12942584,-0.322591,0.07019812,-0.038917076,0.22743729,-0.49760884,0.17203602,1.2293081,1.6220695,-0.0028360945,0.015183717,-0.5020926,-0.30002022,-0.14293092,0.9503237,1.6164228,-0.01703949,0.019855972,-1.4957635,-0.17403944,0.47771996,0.028345458,-0.08787394,0.62991697,0.60108256,-0.22965899,-1.3884574,-0.3933443,0.94885176,-0.21885361,1.2010694,-0.16670808,-0.82770157,-1.0238025,-0.26140103,-0.03616993,0.03437726,0.0071164644,-0.06760997,-0.13333234,1.1573715,-1.230356,0.031779513,0.03402543,-0.025597382
52,-0.33370584,-0.0029110715,0.043287404,-0.08023608,0.2788953,0.38675883,-0.0019692513,-0.035718,-0.07320102,0.12473211,-0.31309205,0.06554044,-0.028311817,0.22387144,-0.5022337,0.1597256,1.2244782,1.6215556,-0.0025535468,0.015296987,-0.5016776,-0.30171356,-0.13588588,0.9373164,1.6166062,-0.016725864,0.019757675,-1.5497613,-0.41973692,0.32980573,-0.16382425,0.017123062,0.37389714,0.9223929,-0.24724318,-1.646669,-0.54141784,0.9154826,-0.6489128,0.9352686,-0.46753624,-0.21792589,-1.3467664,-0.62317926,-0.056691065,0.024291078,0.0130948145,0.1082972,-0.20437138,0.41489512,-1.3323873,0.01144672,0.028590737,-0.002446617
53,-0.3483776,-0.0075348904,0.045919362,-0.0837904,0.27949843,0.38994378,0.008370366,-0.037721798,-0.09140861,0.118810646,-0.30346692,0.05789886,-0.020649705,0.21796967,-0.50404376,0.14716221,1.2188134,1.6212606,-0.002360438,0.015397536,-0.5012312,-0.30439967,-0.12926969,0.9253072,1.6167265,-0.016635811,0.019730054,-1.3886396,-0.46726608,0.22396526,-0.48235908,0.0764001,0.3056966,1.0842681,-0.16733551,-1.9311033,-0.61589867,1.0182278,-0.81678474,0.66478676,-0.679057,-0.16215238,-1.2003412,-0.52626145,-0.016342897,0.016539605,0.00833024,0.00414859,-0.30252758,0.8172165,-1.1232852,0.012061585,0.00025506,-0.0029077036
54,-0.36085254,-0.011970634,0.047841985,-0.0904019,0.2801208,0.39292333,0.019517437,-0.03910123,-0.11197755,0.11244238,-0.29215106,0.0492927,-0.015431945,0.21039952,-0.50521636,0.13617928,1.2135916,1.6212916,-0.0022281313,0.01547959,-0.502079,-0.30611897,-0.12281724,0.91438484,1.6168972,-0.016651247,0.019695086,-1.1504184,-0.4241163,0.17768466,-0.7746493,0.04113902,0.29186296,1.1266109,-0.12512243,-2.1259646,-0.6482939,1.2140434,-0.8866435,0.43803948,-0.81591225,-0.08919286,-1.037005,-0.51630664,0.011751653,0.011398788,0.0078992015,-0.14237043,-0.08949118,0.54516464,-1.0759269,0.018669266,-0.0024837963,-0.0036989471
55,-0.37160742,-0.016075464,0.04968961,-0.09985604,0.27997458,0.39472568,0.030816546,-0.04054233,-0.1337551,0.10577965,-0.2797664,0.039884266,-0.0118994685,0.2026733,-0.5054997,0.12637463,1.2091825,1.6214352,-0.0020907638,0.015619218,-0.50313854,-0.30682924,-0.11703883,0.90270656,1.6170075,-0.016629994,0.01966477,-1.0268049,-0.40649298,0.19847596,-1.0583258,-0.056576468,0.09597638,1.1267964,-0.16592653,-2.196493,-0.6725183,1.2525681,-0.9837063,0.3141834,-0.749343,0.011576461,-0.949811,-0.38950568,0.015070662,0.014391336,0.016156929,-0.08275255,-0.060657155,0.6000237,-1.2231629,0.0072875037,0.004157245,-0.0024962577
56,-0.38079876,-0.021247592,0.051246036,-0.112569325,0.27869603,0.3952294,0.04245226,-0.035846487,-0.15489568,0.08165664,-0.2673629,0.027900824,-0.009960071,0.19634141,-0.50447774,0.11804219,1.2048808,1.6215873,-0.0019871946,0.01575924,-0.50340724,-0.30709156,-0.11174457,0.89025265,1.6170111,-0.01655216,0.01966538,-0.85337037,-0.6301741,0.13552552,-1.4292536,-0.18084694,0.014943235,1.1939366,0.90424865,-2.0215094,-3.8529677,1.2001157,-1.3858467,0.1283255,-0.5491002,0.17701437,-0.76855326,-0.46558025,0.0148725705,0.008274268,0.012594351,0.028263947,-0.014469698,0.491041,-1.2674226,-0.0028212594,0.009114192,0.0012473017
57,-0.3876396,-0.02765633,0.053438824,-0.12974596,0.2756135,0.39505863,0.0531536,-0.02615573,-0.17428216,0.032188375,-0.2556487,0.013355846,-0.007891421,0.19131878,-0.5037231,0.11036833,1.1994883,1.621964,-0.0019236879,0.015643636,-0.5033571,-0.30603766,-0.10766705,0.8815851,1.6169748,-0.016430879,0.019692857,-0.543285,-0.59729594,0.29159862,-1.925985,-0.4069307,-0.025990177,0.9383241,0.9090526,-1.8966457,-5.434248,1.1724135,-1.4382933,0.28838503,-0.4798002,-0.01083465,-0.76856416,-0.5754933,0.04667456,0.0052900496,-0.021871503,-0.0029561934,0.19524083,0.36953843,-0.6239868,-0.0039383583,0.013136863,0.0028785437
58,-0.39152867,-0.032748226,0.056821086,-0.15151292,0.2696925,0.3942971,0.06078556,-0.019004071,-0.19284518,-0.023585284,-0.24381241,-0.00069175666,-0.0037357586,0.1852576,-0.5039797,0.1014219,1.1926712,1.6222461,-0.00202033,0.015353025,-0.50154364,-0.30315238,-0.10510858,0.8739552,1.6169413,-0.016119113,0.019729307,-0.331031,-0.4442832,0.34791052,-2.3136964,-0.731887,-0.13472013,0.65824777,0.5912866,-1.8459374,-5.52625,1.166271,-1.3758619,0.48187596,-0.685956,-0.040032156,-0.9695024,-0.74421334,0.018939363,-0.016231915,-0.031182786,0.29670733,0.34616813,0.18643162,-0.8393235,-0.00307144,0.03811454,0.004022572
59,-0.3945338,-0.03671122,0.059513964,-0.17615391,0.26035747,0.3921056,0.066916846,-0.0145184975,-0.21177796,-0.07395649,-0.23234372,-0.014959634,0.0011391493,0.17637178,-0.50269973,0.09094063,1.1833138,1.6220605,-0.0024157057,0.015107054,-0.496947,-0.29989222,-0.10377926,0.8640865,1.6169717,-0.015553762,0.019825296,-0.30446997,-0.3746969,0.19878116,-2.5572743,-1.0697652,-0.27785832,0.6121221,0.37995133,-1.9606692,-4.5859556,1.1123685,-1.4768211,0.46192178,-1.0139335,0.24124643,-1.088047,-1.0549951,-0.034856115,-0.04889626,-0.020600464,0.55935705,0.30641487,0.09430623,-1.0656291,0.0056325286,0.06288149,0.011954079
60,-0.39700633,-0.039784126,0.06088749,-0.2038657,0.24772626,0.3889457,0.07268892,-0.011279983,-0.23306002,-0.112222016,-0.22176889,-0.029851116,0.0051480494,0.16678064,-0.4993704,0.081479535,1.1692985,1.6217543,-0.0028970388,0.0148942275,-0.48900256,-0.29546186,-0.104518324,0.84915084,1.6171349,-0.014861382,0.019839108,-0.18119296,-0.25273243,0.104476176,-2.9374528,-1.3827649,-0.32038435,0.54467154,0.2983314,-2.2517169,-3.327203,1.0315802,-1.4869066,0.36806893,-0.9295152,0.38821077,-0.8592937,-1.6120505,-0.027687714,-0.04620219,-0.020454701,0.94350487,0.5286835,-0.17511965,-1.755761,0.020512762,0.0695422,-0.0029690305
61,-0.39743084,-0.041562155,0.061510503,-0.2361559,0.23244184,0.3859032,0.077671625,-0.008785457,-0.2574113,-0.1389229,-0.21176867,-0.044901803,0.008452182,0.15729831,-0.49603978,0.07660928,1.1536536,1.6215594,-0.0033533985,0.014729872,-0.47913474,-0.29088357,-0.10662114,0.8323864,1.6173724,-0.014145704,0.019815864,0.07810766,-0.12387085,0.04781374,-3.4427404,-1.6257864,-0.28006887,0.45450687,0.20865315,-2.551993,-2.2699656,0.9928786,-1.509451,0.32042503,-0.96689904,0.2971197,-0.25585946,-1.5258169,-0.015066234,-0.04348106,-0.014027339,1.0153198,0.41177982,-0.22963047,-1.624061,0.024413748,0.07021135,-0.0020238815
62,-0.39578703,-0.041201573,0.06137626,-0.27370495,0.21409054,0.38221028,0.08107699,-0.006879731,-0.28392512,-0.15747039,-0.20321098,-0.059402343,0.011386193,0.14635882,-0.49214903,0.07537731,1.1404723,1.6213237,-0.0039230585,0.014609927,-0.4681517,-0.28827024,-0.110168085,0.82087874,1.61731,-0.013428588,0.01987451,0.20779836,0.191664,-0.054069642,-3.9636192,-1.9978088,-0.4566668,0.22517715,0.19962798,-2.690649,-1.6723199,0.7373472,-1.3508112,0.25969878,-1.1618572,0.43571335,-0.028193224,-1.1723557,-0.026669785,-0.060971044,-0.010704563,1.165507,0.1743938,-0.42869893,-0.8538064,-0.019887462,0.070145234,0.008654674
63,-0.39306837,-0.037552733,0.060440626,-0.31644708,0.19138257,0.3752287,0.08233549,-0.0038475113,-0.31039178,-0.15744007,-0.19774525,-0.071880914,0.013135573,0.13605832,-0.48642692,0.08070368,1.1250396,1.6209202,-0.0047020963,0.014243871,-0.45503595,-0.28822085,-0.1137758,0.8133246,1.6170201,-0.012909559,0.0198463,0.27855083,0.5107192,-0.009311543,-4.481828,-2.475133,-1.0937572,-0.021804776,0.3348164,-2.3701982,2.558348,0.3762099,-1.1014171,0.23065034,-0.9528226,0.6248494,0.88760746,-1.7361372,-0.04512453,-0.08246735,-0.04622568,1.4114873,-0.07772859,-0.31455263,-0.6916534,-0.031995974,0.04217829,-0.007987585
64,-0.38684177,-0.031401653,0.059084762,-0.3644278,0.16372941,0.36358804,0.082295746,0.0016414888,-0.33177316,-0.11474874,-0.19312778,-0.08245679,0.013698816,0.12499688,-0.47551712,0.08990626,1.1052872,1.6206983,-0.005563357,0.01363422,-0.44365442,-0.29049787,-0.11719037,0.8106937,1.6168159,-0.012671745,0.019596942,0.8996857,0.54315364,-0.36480382,-5.028237,-2.999839,-0.85601974,0.2585311,0.8961627,-2.4855967,4.153106,0.4789771,-1.2099879,-0.22590673,-1.1469988,1.4776365,0.9256359,-2.2141492,-0.010754114,-0.085389934,-0.0658275,1.0578222,-0.36297983,-0.33693126,-0.07523883,-0.014617226,0.015121326,-0.032343816
65,-0.37599874,-0.023468466,0.05757412,-0.41756555,0.12788679,0.35117838,0.08040362,0.008074781,-0.35077447,-0.10040743,-0.19066699,-0.09024787,0.013123332,0.113858655,-0.46079648,0.09701068,1.0829469,1.6210974,-0.0063340017,0.013057347,-0.4324062,-0.28949678,-0.1272842,0.8082809,1.6165736,-0.012613115,0.01903732,1.2364796,0.8068085,-0.2207525,-5.4855285,-3.9980261,-1.1499219,-0.13667652,0.8960228,-2.1727211,2.004108,0.07787251,-0.6822654,-0.12939896,-1.0507879,1.5383626,0.55127984,-2.318272,0.06171141,-0.07134598,-0.052607976,1.2348553,0.3572914,-1.3961594,-0.39970663,-0.028263895,0.00090766273,-0.06484955
66,-0.36218214,-0.014807223,0.056675985,-0.47407383,0.08206302,0.3347498,0.076254725,0.015076924,-0.36648673,-0.06564444,-0.19216798,-0.093850166,0.014412451,0.10318043,-0.4470417,0.1029652,1.0637099,1.6217066,-0.0071185846,0.012690287,-0.41801703,-0.2839773,-0.1407285,0.8000357,1.6163168,-0.012648327,0.01831291,1.5181485,0.7097808,-0.22904456,-5.7505183,-4.863028,-1.5842988,-0.2856638,0.80791885,-1.7427016,3.337729,-0.29585212,-0.38576615,0.108093955,-1.034929,1.3642485,0.60652477,-1.758794,0.059040118,-0.0791741,-0.029216828,1.609123,0.62946504,-1.3150215,-1.1258495,-0.023725042,-0.005439481,-0.073133364
67,-0.34529316,-0.008511706,0.054365076,-0.53169346,0.03108103,0.31576085,0.07169563,0.02062944,-0.37786093,-0.049526434,-0.19592004,-0.09603134,0.017936977,0.09019651,-0.4341527,0.10708549,1.0479927,1.6220905,-0.007839647,0.012349354,-0.4008817,-0.2780404,-0.15168846,0.7885889,1.6160395,-0.0126633,0.017719585,1.8005646,0.45955166,-0.3924245,-5.725919,-5.1770625,-1.8474399,-0.3130359,0.6621079,-1.2397544,2.1198802,-0.4385165,-0.2572608,0.3470886,-1.4309627,1.2991778,0.29508975,-1.5145774,0.028039616,-0.066847846,-0.03565618,1.798483,0.5432555,-0.97275025,-1.1702809,-0.028577205,0.0005567872,-0.051211108
68,-0.32618105,-0.005179472,0.04995586,-0.58781517,-0.02047228,0.29655945,0.06912571,0.027568506,-0.38943347,-0.025814515,-0.20159836,-0.09814416,0.021557868,0.07493998,-0.42160964,0.109321564,1.0353353,1.6225611,-0.008313518,0.012100749,-0.38450843,-0.274234,-0.15909986,0.78500324,1.6156269,-0.012708596,0.017513072,2.0227268,0.2954274,-0.43958214,-5.5273676,-5.107473,-1.9370065,-0.26349646,0.7037313,-1.0771804,2.4383764,-0.60383886,-0.14066881,0.37683645,-1.5943874,1.2177116,0.18527344,-1.1067874,0.054032993,-0.037098367,-0.01946563,1.52817,0.28688633,-0.6000457,0.1460619,-0.04554358,-0.0061707343,-0.007132064
69,-0.30293557,-0.0013259134,0.046755303,-0.6416063,-0.06726211,0.2763717,0.063979685,0.032589376,-0.39453846,-0.013335029,-0.20593113,-0.09685982,0.026394539,0.058564026,-0.4100931,0.11150792,1.0241578,1.6232996,-0.008604549,0.011888597,-0.3705864,-0.2708262,-0.16498066,0.7892053,1.6153548,-0.012791303,0.017515557,2.573434,0.36064073,-0.3609146,-5.2741957,-4.2394285,-1.8646474,-0.52620465,0.5300195,-0.449834,1.3979088,-0.27086875,0.21186858,0.46881562,-1.6619425,1.1418439,0.2346517,-1.1544522,0.08057439,-0.0246038,-0.021512885,1.3051374,0.35561943,-0.5809209,0.58338714,-0.0182077,-0.008831993,0.0032092785
70,-0.27493992,0.001278115,0.04317977,-0.6923603,-0.09997397,0.2585388,0.05898007,0.037735883,-0.39776513,0.0043324167,-0.20746146,-0.09426005,0.030963821,0.043435857,-0.39895925,0.115447395,1.0106237,1.6240759,-0.0088012805,0.011747511,-0.35921055,-0.26796147,-0.16867377,0.79828,1.6153061,-0.01291111,0.017584456,2.9440255,0.19245389,-0.33200952,-4.9392724,-2.572757,-1.7591037,-0.4934737,0.4697824,-0.18274356,1.8846494,-0.07045883,0.28570583,0.4676972,-1.4242582,1.0953006,0.4879417,-1.474062,0.07393571,-0.016696546,-0.010071177,1.0248027,0.24224617,-0.24209052,1.1108161,0.0013946443,-0.01271658,0.007993768
71,-0.24397992,0.0026684864,0.040344156,-0.73936045,-0.11909469,0.24057877,0.053637356,0.041682705,-0.3970655,0.022869369,-0.20755187,-0.09039752,0.036232676,0.029947499,-0.38899806,0.12017091,0.9956956,1.6248918,-0.008788549,0.011823124,-0.34828144,-0.2659662,-0.1664734,0.80873287,1.615317,-0.013090572,0.017680012,3.1876338,0.111466646,-0.26048574,-4.531535,-1.5368665,-1.8199133,-0.55922467,0.35384196,0.23680827,1.7926637,0.030659968,0.45130756,0.5495473,-1.3012835,0.9314939,0.4633375,-1.4998275,0.082394846,0.009349785,0.015299098,1.1245118,0.175068,0.48948714,1.019141,0.0012169748,-0.019315427,0.010122922
